scenario,time_h,rainfall_mm_h,fs,wetness_index,suction_kpa,pore_pressure_kpa,crack_water_head_m
Vegetated slope,11.75,24.0,1.7788493442301663,12.416540893017288,7.100780451849918,1.0249622679051864,0.0
Vegetated slope,12.0,24.0,1.7705212332237834,12.789360948053174,6.816602273690991,1.1368082844159522,0.0
Vegetated slope,12.25,24.0,1.762558188210051,13.158204255835344,6.549928138010131,1.247461276750603,0.0
Vegetated slope,12.5,24.0,1.75493223121204,13.523113235001171,6.299632338116029,1.3569339705003511,0.0
Vegetated slope,12.75,24.0,1.7476180702243058,13.884129851722562,6.06467033490876,1.4652389555167686,0.0
Vegetated slope,13.0,24.0,1.740592808765261,14.241295624532258,5.844072345620677,1.5723886873596773,0.0
Vegetated slope,13.25,24.0,1.733835689749591,14.594651629098651,5.636937476161144,1.6783954887295953,0.0
Vegetated slope,13.5,24.0,1.7273278693080432,14.94423850294967,5.44242834788724,1.7832715508849009,0.0
Vegetated slope,13.75,24.0,1.721052216777592,15.290096450146278,5.2597661743383455,1.8870289350438831,0.0
Vegetated slope,14.0,24.0,1.7149931375943668,15.63226524590612,5.088226247712003,1.989679573771836,0.0
Vegetated slope,14.25,24.0,1.7091364162581066,15.970784241177858,4.927133798671811,2.0912352723533574,0.0
Vegetated slope,14.5,24.0,1.703469076911307,16.3056923671667,4.775860196510472,2.1917077101500095,0.0
Vegetated slope,14.75,24.0,1.6979792593980172,16.637028139811658,4.633819459782407,2.2911084419434973,0.0
Vegetated slope,15.0,24.0,1.692656108944206,16.96482966421507,4.50046505030601,2.389448899264521,0.0
Vegetated slope,15.25,24.0,1.6874896778403812,17.289134639024848,4.375286925947499,2.486740391707454,0.0
Vegetated slope,15.5,24.0,1.6824708377133035,17.60998036076999,4.257808829864638,2.5829941082309964,0.0
Vegetated slope,15.75,24.0,1.677591201151856,17.927403728149844,4.147585795934415,2.678221118444953,0.0
Vegetated slope,16.0,24.0,1.6728430516064703,18.24144124627765,4.044201851936869,2.7724323738832948,0.0
Vegetated slope,16.25,24.0,1.6682192806153122,18.552129030878756,3.947267903737495,2.8656387092636266,0.0
Vegetated slope,16.5,24.0,1.6637133315266108,18.85950281244412,3.8564197852210276,2.957850843733236,0.0
Vegetated slope,16.75,24.0,1.6593191489875438,19.163597940339454,3.771316460096147,3.049079382101836,0.0
Vegetated slope,17.0,24.0,1.6550311335579957,19.46444938687057,3.691638362927948,3.139334816061171,0.0
Vegetated slope,17.25,24.0,1.6508441008842003,19.762091751305352,3.6170858678757876,3.2286275253916057,0.0
Vegetated slope,17.5,24.0,1.6467532449341389,20.056559263852833,3.547377874629949,3.3169677791558496,0.0
Vegetated slope,17.75,24.0,1.642754104855078,20.347885789599808,3.482250501961775,3.4043657368799423,0.0
Vegetated slope,18.0,14.0,1.6417802270468471,20.425578516616007,3.482168253810783,3.427673554984802,0.0
Vegetated slope,18.25,14.0,1.6412510795198856,20.47171191114842,3.4916527938989814,3.4415135733445266,0.0
Vegetated slope,18.5,14.0,1.6407375665384187,20.51684369381656,3.5016866210691813,3.4550531081449685,0.0
Vegetated slope,18.75,14.0,1.640239411546053,20.560986694929614,3.5122547966111695,3.4682960084788843,0.0
Vegetated slope,19.0,14.0,1.639756342930591,20.604153587923207,3.5233424774017523,3.481246076376962,0.0
Vegetated slope,19.25,14.0,1.6392880938323215,20.64635689126685,3.534934905386898,3.4939070673800554,0.0
Vegetated slope,19.5,14.0,1.6388344019616223,20.687608970348187,3.547017397762841,3.506282691104456,0.0
Vegetated slope,19.75,14.0,1.6383950094254485,20.727922039334338,3.559575337835871,3.5183766118003015,0.0
Vegetated slope,20.0,14.0,1.6379696625623126,20.76730816301066,3.5725941665414656,3.530192448903198,0.0
Vegetated slope,20.25,14.0,1.637558111785381,20.80577925859714,3.586059374604332,3.541733777579142,0.0
Vegetated slope,20.5,14.0,1.6371601114333234,20.84334709754272,3.5999564953216447,3.5530041292628156,0.0
Vegetated slope,20.75,14.0,1.6367754196285929,20.880023307297808,3.614271097952554,3.5640069921893422,0.0
Vegetated slope,21.0,14.0,1.6364037981428106,20.915819373065297,3.628988781697647,3.574745811919589,0.0
Vegetated slope,21.25,14.0,1.6360450122689605,20.950746639530248,3.6440951702526894,3.5852239918590745,0.0
Vegetated slope,21.5,14.0,1.6356988307001092,20.984816312568608,3.6595759069214884,3.595444893770582,0.0
Vegetated slope,21.75,14.0,1.635365025414387,21.01803946093512,3.6754166502732604,3.6054118382805362,0.0
Vegetated slope,22.0,14.0,1.6350433715659687,21.05042701793076,3.6916030703302667,3.6151281053792284,0.0
Vegetated slope,22.25,14.0,1.634733647381823,21.08198978304989,3.7081208452719454,3.624596934914967,0.0
Vegetated slope,22.5,14.0,1.6344356340639918,21.11273842360742,3.7249556586420915,3.633821527082226,0.0
Vegetated slope,22.75,14.0,1.6341491156971935,21.142683476346168,3.7420931970459725,3.6428050429038503,0.0
Vegetated slope,23.0,14.0,1.6338738791615286,21.1718353490247,3.7595191483245314,3.6515506047074098,0.0
Vegetated slope,23.25,14.0,1.6336097140501065,21.20020432198592,3.7772192001930742,3.660061296595776,0.0
Vegetated slope,23.5,14.0,1.6333564125913922,21.227800549706508,3.795179039332101,3.6683401649119523,0.0
Vegetated slope,23.75,14.0,1.633113769576104,21.254634062327625,3.813384350918014,3.6763902186982875,0.0
Vegetated slope,24.0,14.0,1.632881582288483,21.28071476716696,3.8318208185817273,3.6842144301500874,0.0
Vegetated slope,24.25,14.0,1.632659650441773,21.306052450212412,3.8504741247832124,3.6918157350637237,0.0
Vegetated slope,24.5,14.0,1.6324477761177565,21.330656777597664,3.869329951590167,3.699197033279299,0.0
Vegetated slope,24.75,14.0,1.632245763710191,21.35453729705977,3.8883739818490985,3.7063611891179313,0.0
Vegetated slope,25.0,14.0,1.6320534198720011,21.377703439379065,3.907591900737123,3.7133110318137192,0.0
Vegetated slope,25.25,14.0,1.631870553466094,21.40016451980156,3.926969397682839,3.7200493559404677,0.0
Vegetated slope,25.5,14.0,1.6316969755196524,21.42192973944408,3.9464921686446823,3.7265789218332244,0.0
Vegetated slope,25.75,14.0,1.6315324991817832,21.4430081866823,3.9661459187351484,3.7329024560046893,0.0
Vegetated slope,26.0,14.0,1.6313769396843958,21.46340883852192,3.985916365179266,3.739022651556576,0.0
Vegetated slope,26.25,14.0,1.6312301143061858,21.483140561953213,4.005789240595703,3.744942168585964,0.0
Vegetated slope,26.5,14.0,1.6310918423396084,21.50221211528905,4.025750296588842,3.750663634586715,0.0
Vegetated slope,26.75,14.0,1.6309619450607282,21.52063214948672,4.045785307640134,3.7561896448460157,0.0
Vegetated slope,27.0,14.0,1.6308402457018325,21.538409209453675,4.06588007528697,3.7615227628361025,0.0
Vegetated slope,27.25,14.0,1.6307265694267008,21.555551735337392,4.086020432577304,3.7666655206012174,0.0
Vegetated slope,27.5,14.0,1.6306207433084297,21.57206806379958,4.106192248788143,3.771620419139874,0.0
Vegetated slope,27.75,14.0,1.6305225963097036,21.5879664292749,4.126381434395993,3.7763899287824696,0.0
Vegetated slope,28.0,14.0,1.6304319592654155,21.603254965214386,4.146573946287294,3.7809764895643156,0.0
Vegetated slope,28.25,14.0,1.630348664867543,21.617941705313743,4.166755793196763,3.785382511594123,0.0
Vegetated slope,28.5,14.0,1.6302725476521758,21.63203458472677,4.186913041361532,3.789610375418031,0.0
Vegetated slope,28.75,14.0,1.6302034439886077,21.645541441263966,4.20703182037891,3.7936624323791897,0.0
Vegetated slope,29.0,14.0,1.6301411920704012,21.658470016576626,4.227098329255481,3.7975410049729876,0.0
Vegetated slope,29.25,14.0,1.6300856319083254,21.670827957326534,4.247098842635227,3.80124838719796,0.0
Vegetated slope,29.5,14.0,1.6300366053250939,21.68262281634144,4.267019717194295,3.8047868449024316,0.0
Vegetated slope,29.75,14.0,1.6299939559518002,21.693862053756483,4.286847398189976,3.8081586161269447,0.0
Vegetated slope,30.0,3.0,1.6328963449180232,21.489061672796023,4.360671102641479,3.7467185018388065,0.0
Vegetated slope,30.25,3.0,1.635785619228152,21.286661435693993,4.434998222627404,3.6859984307081977,0.0
Vegetated slope,30.5,3.0,1.6386620448922098,21.08663231380761,4.509812878645363,3.6259896941422824,0.0
Vegetated slope,30.75,3.0,1.6415258786696105,20.888945630981247,4.585098914607183,3.5666836892943743,0.0
Vegetated slope,31.0,3.0,1.6443773681083935,20.69357305926418,4.660839912995825,3.508071917779253,0.0
Vegetated slope,31.25,3.0,1.6472167515905496,20.500486614680344,4.737019210292663,3.450145984404103,0.0
Vegetated slope,31.5,3.0,1.6500442583835122,20.309658653049496,4.81361991265082,3.3928975959148486,0.0
Vegetated slope,31.75,3.0,1.652860108697856,20.121061865859144,4.890624911790059,3.336318559757743,0.0
Vegetated slope,32.0,3.0,1.6556645137512462,19.93466927618661,4.968016901088713,3.2804007828559834,0.0
Vegetated slope,32.25,3.0,1.6584576758386598,19.750454234670684,5.045778391848004,3.225136270401205,0.0
Vegetated slope,32.5,3.0,1.6612397884088905,19.568390415532175,5.123891729704155,3.170517124659652,0.0
Vegetated slope,32.75,3.0,1.6640110361473353,19.388451812642824,5.202339111163733,3.116535543792847,0.0
Vegetated slope,33.0,3.0,1.6667715950650352,19.210612735641988,5.2811026002377055,3.063183820692596,0.0
Vegetated slope,33.25,3.0,1.6695216325939475,19.034847806100498,5.3601641451498585,3.0104543418301493,0.0
Vegetated slope,33.5,3.0,1.672261307688396,18.861131953731125,5.439505595095382,2.958339586119337,0.0
Vegetated slope,33.75,3.0,1.674990770932646,18.68944041264507,5.519108717025597,2.906832123793521,0.0
Vegetated slope,34.0,3.0,1.6777101646545156,18.519748717653975,5.59895521243509,2.8559246152961926,0.0
Vegetated slope,34.25,3.0,1.6804196230449553,18.352032700616803,5.679026734127758,2.805609810185041,0.0
Vegetated slope,34.5,3.0,1.68311927228347,18.186268486831175,5.759304902938607,2.7558805460493523,0.0
Vegetated slope,34.75,3.0,1.6858092306692953,18.02243249146848,5.839771324388462,2.7067297474405434,0.0
Vegetated slope,35.0,3.0,1.6884896087581762,17.860501416052344,5.92040760524918,2.658150424815703,0.0
Vegetated slope,35.25,3.0,1.6911605095046218,17.70045224497986,6.001195369997288,2.610135673493958,0.0
Vegetated slope,35.5,3.0,1.6938220284094827,17.542262242085098,6.0821162771345065,2.562678672625529,0.0
Vegetated slope,35.75,3.0,1.6964742536726811,17.38590894724435,6.163152035353964,2.515772684173305,0.0
Vegetated slope,36.0,3.0,1.6991172663509255,17.231370173022633,6.244284419531562,2.4694110519067896,0.0
Vegetated slope,36.25,3.0,1.7017511405202148,17.078624001360925,6.325495286522289,2.4235872004082775,0.0
Vegetated slope,36.5,3.0,1.7043759434429473,16.92764878030366,6.406766590741987,2.3782946340910978,0.0
Vegetated slope,36.75,3.0,1.7069917357394166,16.77842312076597,6.488080399515541,2.3335269362297915,0.0
Vegetated slope,37.0,3.0,1.709598571563483,16.630925893340223,6.569418908173084,2.2892777680020666,0.0
Vegetated slope,37.25,3.0,1.7121964987822005,16.485136225141325,6.650764454876438,2.2455408675423976,0.0
Vegetated slope,37.5,3.0,1.7147855591591583,16.34103349669039,6.7320995351585795,2.202310049007117,0.0
Vegetated slope,37.75,3.0,1.7173657885413038,16.198597338836237,6.813406816159643,2.159579201650871,0.0
Vegetated slope,38.0,3.0,1.7199372170489935,16.05780762971432,6.894669150543555,2.1173422889142954,0.0
Vegetated slope,38.25,3.0,1.7224998692690252,15.91864449174257,6.975869590080131,2.075593347522771,0.0
Vegetated slope,38.5,3.0,1.7250537644503852,15.781088288653784,7.056991398878097,2.034326486596135,0.0
Vegetated slope,38.75,3.0,1.7275989167024521,15.645119622564007,7.138018066255249,1.993535886769202,0.0
Vegetated slope,39.0,3.0,1.730135335195382,15.510719331076583,7.218933319232647,1.9532157993229748,0.0
Vegetated slope,39.25,3.0,1.732663024362411,15.377868484421377,7.299721134640424,1.913360545326413,0.0
Vegetated slope,39.5,3.0,1.735181984103789,15.246548382628733,7.380365750823602,1.8739645147886197,0.0
Vegetated slope,39.75,3.0,1.7376922099920753,15.116740552737792,7.460851678936957,1.8350221658213375,0.0
Vegetated slope,40.0,3.0,1.7401936934785132,14.988426746038717,7.541163713818737,1.7965280238116152,0.0
Vegetated slope,40.25,3.0,1.7426864221001972,14.861588935348419,7.6212869444338125,1.7584766806045256,0.0
Vegetated slope,40.5,3.0,1.7451703796877616,14.736209312319389,7.701206763877528,1.7208627936958165,0.0
Vegetated slope,40.75,3.0,1.7476455465732972,14.61227028478122,7.780908878932317,1.6836810854343658,0.0
Vegetated slope,41.0,3.0,1.750111899798226,14.489754474114433,7.860379319169843,1.6469263422343297,0.0
Vegetated slope,41.25,3.0,1.7525694133208474,14.368644712656215,7.939604445592217,1.6105934137968643,0.0
Vegetated slope,41.5,3.0,1.7550180582232768,14.24892404113765,8.018570958806581,1.574677212341295,0.0
Vegetated slope,41.75,3.0,1.7574578029175145,14.130575706152127,8.097265906728037,1.5391727118456382,0.0
Vegetated slope,42.0,0.0,1.761031885452204,13.958895510408619,8.212603726246327,1.4876686531225856,0.0
Vegetated slope,42.25,0.0,1.764608077762825,13.789301152512303,8.328514290250038,1.436790345753691,0.0
Vegetated slope,42.5,0.0,1.7681865271799828,13.621767290463156,8.444977664749842,1.3865301871389468,0.0
Vegetated slope,42.75,0.0,1.7717673679444441,13.456268890155158,8.561973829863412,1.3368806670465474,0.0
Vegetated slope,43.0,0.0,1.7753507213409587,13.292781221635515,8.679482698066874,1.2878343664906544,0.0
Vegetated slope,43.25,0.0,1.7789366958423156,13.131279855409336,8.79748413220577,1.2393839566228007,0.0
Vegetated slope,43.5,0.0,1.7825253872633926,12.971740658789203,8.915957963240055,1.191522197636761,0.0
Vegetated slope,43.75,0.0,1.7861168789249438,12.814139792289096,9.034884007698778,1.1442419376867285,0.0
Vegetated slope,44.0,0.0,1.7897112418268206,12.658453706062113,9.154242084821284,1.097536111818634,0.0
Vegetated slope,44.25,0.0,1.7933085348303497,12.504659136381507,9.274012033362883,1.0513977409144522,0.0
Vegetated slope,44.5,0.0,1.7969088048495165,12.352733102164432,9.39417372804422,1.0058199306493296,0.0
Vegetated slope,44.75,0.0,1.800512087050638,12.202652901537956,9.514707095624658,0.9607958704613867,0.0
Vegetated slope,45.0,0.0,1.8041184050601617,12.054396108446785,9.635592130581303,0.9163188325340353,0.0
Vegetated slope,45.25,0.0,1.8077277711802182,11.907940569302198,9.756808910376531,0.8723821707906595,0.0
Vegetated slope,45.5,0.0,1.8113401866115493,11.7632643996717,9.878337610297972,0.8289793199015099,0.0
Vegetated slope,45.75,0.0,1.8149556416834214,11.620345981008896,10.000158517856303,0.7861037943026687,0.0
Vegetated slope,46.0,0.0,1.8185741160901105,11.479163957423095,10.12225204672733,0.7437491872269285,0.0
Vegetated slope,46.25,0.0,1.8221955791335511,11.33969723248816,10.24459875022607,0.7019091697464478,0.0
Vegetated slope,46.5,0.0,1.82581998997173,11.201924966090116,10.36717933430181,0.6605774898270349,0.0
Vegetated slope,46.75,0.0,1.8294472978723824,11.065826571313096,10.48997467004423,0.6197479713939288,0.0
Vegetated slope,47.0,0.0,1.8330774424715766,10.931381711363077,10.612965805691982,0.579414513408923,0.0
Vegetated slope,47.25,0.0,1.8367103540367307,10.79857029652902,10.73613397813623,0.5395710889587059,0.0
Vegetated slope,47.5,0.0,1.8403459537336304,10.667372481180918,10.859460623912792,0.5002117443542753,0.0
Vegetated slope,47.75,0.0,1.8439841538970072,10.53776866080432,10.982927389677752,0.46133059824129585,0.0
Vegetated slope,48.0,0.0,1.847624858304222,10.409739469070889,11.106516142162427,0.42292184072126665,0.0
Vegetated slope,48.25,0.0,1.8512679624516295,10.283265774944544,11.230208977604779,0.38497973248336326,0.0
Vegetated slope,48.5,0.0,1.8549133538331652,10.158328679822768,11.353988230655322,0.34749860394683035,0.0
Vegetated slope,48.75,0.0,1.858560912220737,10.03490951471263,11.477836482756718,0.3104728544137892,0.0
Vegetated slope,49.0,0.0,1.8622105099459714,9.91298983744115,11.601736569997199,0.2738969512323452,0.0
Vegetated slope,49.25,0.0,1.8658620121828982,9.792551429899529,11.725671590438987,0.23776542896985864,0.0
Vegetated slope,49.5,0.0,1.8695152772311534,9.673576295320858,11.849624910923822,0.20207288859625744,0.0
Vegetated slope,49.75,0.0,1.873170156799277,9.556046655590938,11.973580173358613,0.16681399667728147,0.0
Vegetated slope,50.0,0.0,1.8768264962877108,9.439944948591718,12.097521300485187,0.13198348457751533,0.0
Vegetated slope,50.25,0.0,1.8804841350710997,9.325253825577065,12.221432501138844,0.09757614767311935,0.0
Vegetated slope,50.5,0.0,1.8841429067795004,9.211956148580368,12.345298275001422,0.06358684457411047,0.0
Vegetated slope,50.75,0.0,1.887802639578134,9.10003498785368,12.469103416855168,0.030010496356104175,0.0
Vegetated slope,51.0,0.0,1.891346727829747,8.989473619337936,12.59283302034465,0.0,0.0
Vegetated slope,51.25,0.0,1.893798886602821,8.880255522163939,12.716472481254481,0.0,0.0
Vegetated slope,51.5,0.0,1.8962644511532232,8.772364376183685,12.840007500311506,0.0,0.0
Vegetated slope,51.75,0.0,1.8987430859142906,8.665784059531696,12.963424085520474,0.0,0.0
Vegetated slope,52.0,0.0,1.90123445321314,8.56049864621597,13.086708554043172,0.0,0.0
Vegetated slope,52.25,0.0,1.9037382134979979,8.45649240373821,13.209847533631178,0.0,0.0
Vegetated slope,52.5,0.0,1.9062540255624314,8.353749790742961,13.332827963623204,0.0,0.0
Vegetated slope,52.75,0.0,1.90878154676621,8.252255454695305,13.455637095518437,0.0,0.0
Vegetated slope,53.0,0.0,1.9113204332525382,8.151994229586784,13.57826249313754,0.0,0.0
Vegetated slope,53.25,0.0,1.9138703401614217,8.052951133669179,13.700692032383724,0.0,0.0
Vegetated slope,53.5,0.0,1.9164309218389397,7.955111367215833,13.822913900616353,0.0,0.0
Vegetated slope,53.75,0.0,1.9190018320422118,7.858460310310174,13.94491659565012,0.0,0.0
Vegetated slope,54.0,0.0,1.9215827241398689,7.762983520661097,14.06668892439303,0.0,0.0
Vegetated slope,54.25,0.0,1.9241732513078433,7.668666731444896,14.188220001136685,0.0,0.0
Vegetated slope,54.5,0.0,1.9267730667203147,7.575495849173411,14.309499245512672,0.0,0.0
Vegetated slope,54.75,0.0,1.9293818237356768,7.483456951588084,14.430516380128989,0.0,0.0
Vegetated slope,55.0,0.0,1.9319991760773632,7.392536285579593,14.551261427900656,0.0,0.0
Vegetated slope,55.25,0.0,1.9346247780094523,7.302720265132759,14.671724709088739,0.0,0.0
Vegetated slope,55.5,0.0,1.937258284506916,7.213995469296434,14.791896838062193,0.0,0.0
Vegetated slope,55.75,0.0,1.9398993514204455,7.126348640178043,14.911768719796916,0.0,0.0
Vegetated slope,56.0,0.0,1.9425476356357685,7.039766680962497,15.031331546126491,0.0,0.0
Vegetated slope,56.25,0.0,1.9452027952274122,6.95423665395517,15.150576791759132,0.0,0.0
Vegetated slope,56.5,0.0,1.9478644896068522,6.869745778648659,15.269496210075225,0.0,0.0
Vegetated slope,56.75,0.0,1.9505323796650298,6.786281429813031,15.38808182871994,0.0,0.0
Vegetated slope,57.0,0.0,1.9532061279092132,6.7038311356092635,15.506325945005212,0.0,0.0
Vegetated slope,57.25,0.0,1.9558853985941986,6.6223825757256245,15.624221121135323,0.0,0.0
Vegetated slope,57.5,0.0,1.9585698578478574,6.541923579536673,15.741760179270248,0.0,0.0
Vegetated slope,57.75,0.0,1.9612591737910552,6.462442124284645,15.85893619644064,0.0,0.0
Vegetated slope,58.0,0.0,1.9639530166519676,6.38392633328292,15.975742499328327,0.0,0.0
Vegetated slope,58.25,0.0,1.9666510588748352,6.306364474141329,16.092172658925854,0.0,0.0
Vegetated slope,58.5,0.0,1.9693529752232117,6.229744957013014,16.20822048508847,0.0,0.0
Vegetated slope,58.75,0.0,1.972058442877771,6.154056332862584,16.323880020991766,0.0,0.0
Vegetated slope,59.0,0.0,1.9747671415287382,6.079287291755332,16.439145537507688,0.0,0.0
Vegetated slope,59.25,0.0,1.9774787534630314,6.005426661167211,16.554011527511786,0.0,0.0
Vegetated slope,59.5,0.0,1.9801929636462012,5.932463404315362,16.66847270013384,0.0,0.0
Vegetated slope,59.75,0.0,1.9829094597992614,5.860386618508918,16.78252397496397,0.0,0.0
Vegetated slope,60.0,0.0,1.9856279324705237,5.789185533519846,16.89616047622598,0.0,0.0
Vegetated slope,60.25,0.0,1.9883480751025424,5.718849509973583,17.009377526929306,0.0,0.0
Vegetated slope,60.5,0.0,1.9910695840942787,5.6493680377592215,17.122170643010563,0.0,0.0
Vegetated slope,60.75,0.0,1.9937921588586278,5.58073073445902,17.234535527475487,0.0,0.0
Vegetated slope,61.0,0.0,1.9965155018754108,5.5129273437969815,17.346468064551573,0.0,0.0
Vegetated slope,61.25,0.0,1.9992393187399886,5.445947734106292,17.457964313861343,0.0,0.0
Vegetated slope,61.5,0.0,2.0019633182076118,5.379781896815372,17.569020504625882,0.0,0.0
Vegetated slope,61.75,0.0,2.0046872122336685,5.314419944952325,17.67963302990787,0.0,0.0
Vegetated slope,62.0,0.0,2.0074107160099497,5.249852111667557,17.78979844090282,0.0,0.0
Vegetated slope,62.25,0.0,2.0101335479971008,5.186068748774342,17.899513441287134,0.0,0.0
Vegetated slope,62.5,0.0,2.0128554299533863,5.123060325307119,18.008774881630806,0.0,0.0
Vegetated slope,62.75,0.0,2.015576086959931,5.060817426097315,18.117579753882524,0.0,0.0
Vegetated slope,63.0,0.0,2.0182952474425773,4.999330750366455,18.225925185934376,0.0,0.0
Vegetated slope,63.25,0.0,2.021012643190518,4.938591110336376,18.333808436272935,0.0,0.0
Vegetated slope,63.5,0.0,2.0237280093718453,4.8785894298563255,18.441226888723182,0.0,0.0
Vegetated slope,63.75,0.0,2.026441084546178,4.819316743046737,18.54817804729125,0.0,0.0
Vegetated slope,64.0,0.0,2.0291516106745004,4.76076419295948,18.654659531111626,0.0,0.0
Vegetated slope,64.25,0.0,2.0318593331263823,4.702923030254403,18.760669069504015,0.0,0.0
Vegetated slope,64.5,0.0,2.034564000684704,4.645784611891928,18.86620449714463,0.0,0.0
Vegetated slope,64.75,0.0,2.0372653655480533,4.589340399841563,18.97126374935641,0.0,0.0
Vegetated slope,65.0,0.0,2.0399631833309217,4.533581959806076,19.075844857522135,0.0,0.0
Vegetated slope,65.25,0.0,2.0426572130618497,4.478500959961188,19.179945944624095,0.0,0.0
Vegetated slope,65.5,0.0,2.0453472171796525,4.4240891697105695,19.28356522091359,0.0,0.0
Vegetated slope,65.75,0.0,2.0480329615278694,4.3703384584559695,19.38670097971318,0.0,0.0
Vegetated slope,66.0,0.0,2.0507142153475644,4.31724079438228,19.489351593354122,0.0,0.0
Vegetated slope,66.25,0.0,2.053390751268606,4.2647882432573665,19.591515509251295,0.0,0.0
Vegetated slope,66.5,0.0,2.0560623452995466,4.212972967246476,19.693191246117344,0.0,0.0
Vegetated slope,66.75,0.0,2.058728776816243,4.161787223741059,19.794377390317482,0.0,0.0
Vegetated slope,67.0,0.0,2.0613898285493026,4.111223364201804,19.895072592366287,0.0,0.0
Vegetated slope,67.25,0.0,2.0640452865705026,4.061273833015742,19.995275563567027,0.0,0.0
Vegetated slope,67.5,0.0,2.0666949402782606,4.011931166367236,20.094985072794273,0.0,0.0
Vegetated slope,67.75,0.0,2.0693385823822856,3.963187991122682,20.19419994341984,0.0,0.0
Vegetated slope,68.0,0.0,2.071976008887494,3.915037023728761,20.29291905038201,0.0,0.0
Vegetated slope,68.25,0.0,2.0746070190772925,3.86747106912408,20.39114131739769,0.0,0.0
Vegetated slope,68.5,0.0,2.0772314154963145,3.820483019664036,20.48886571431672,0.0,0.0
Vegetated slope,68.75,0.0,2.079849003932705,3.7740658540587373,20.586091254617596,0.0,0.0
Vegetated slope,69.0,0.0,2.0824595934000185,3.728212636323836,20.682816993043232,0.0,0.0
Vegetated slope,69.25,0.0,2.085062996118829,3.6829165147441025,20.779042023375492,0.0,0.0
Vegetated slope,69.5,0.0,2.087659027498104,3.6381707208495913,20.874765476346774,0.0,0.0
Vegetated slope,69.75,0.0,2.090247506116422,3.5939685684042506,20.969986517686756,0.0,0.0
Vegetated slope,70.0,0.0,2.0928282537030873,3.550303452406817,21.064704346302292,0.0,0.0
Vegetated slope,70.25,0.0,2.095401095119215,3.507168848103845,21.158918192588136,0.0,0.0
Vegetated slope,70.5,0.0,2.097965858338819,3.464558310014738,21.252627316866008,0.0,0.0
Vegetated slope,70.75,0.0,2.1005223744299673,3.4224654709686146,21.345831007949467,0.0,0.0
Vegetated slope,71.0,0.0,2.103070477536043,3.3808840411528793,21.438528581831648,0.0,0.0
Vegetated slope,71.25,0.0,2.105610004857156,3.3398078071733592,21.530719380493043,0.0,0.0
Vegetated slope,71.5,0.0,2.1081407966317327,3.2992306311258477,21.622402770826184,0.0,0.0
Vegetated slope,71.75,0.0,2.1106626961183217,3.2591464496789406,21.713578143673974,0.0,0.0
Vegetated slope,72.0,0.0,2.1131755495776448,3.2195492731680053,21.80424491297841,0.0,0.0
Vegetated slope,72.25,0.0,2.1156792062549106,3.1804331847001652,21.894402515036198,0.0,0.0
Vegetated slope,72.5,0.0,2.118173518362416,3.1417923392701557,21.984050407857694,0.0,0.0
Vegetated slope,72.75,0.0,2.12065834106245,3.103620962886919,22.073188070625672,0.0,0.0
Vegetated slope,73.0,0.0,2.1231335324505087,3.065913351710815,22.161815003250062,0.0,0.0
Vegetated slope,73.25,0.0,2.125598953538845,3.0286638712013128,22.249930726015,0.0,0.0
Vegetated slope,73.5,0.0,2.1280544682403346,2.991866955275039,22.337534779314336,0.0,0.0
Vegetated slope,73.75,0.0,2.130499943352688,2.955517105474048,22.424626723471757,0.0,0.0
Vegetated slope,74.0,0.0,2.132935248542989,2.919608890144211,22.51120613864157,0.0,0.0
Vegetated slope,74.25,0.0,2.135360256332571,2.8841369436235733,22.59727262478632,0.0,0.0
Vegetated slope,74.5,0.0,2.137774842082206,2.8490959654405827,22.68282580172717,0.0,0.0
Vegetated slope,74.75,0.0,2.140178883977632,2.8144807195220514,22.76786530926325,0.0,0.0
Vegetated slope,75.0,0.0,2.1425722630153676,2.780286033410748,22.85239080735586,0.0,0.0
Vegetated slope,75.25,0.0,2.1449548629888366,2.7465067974924913,22.936401976373734,0.0,0.0
Vegetated slope,75.5,0.0,2.1473265704747675,2.7131379642326334,23.019898517395323,0.0,0.0
Vegetated slope,75.75,0.0,2.149687274819863,2.680174547421823,23.10288015256428,0.0,0.0
Vegetated slope,76.0,0.0,2.1520368681277118,2.6476116214309298,23.18534662549422,0.0,0.0
Vegetated slope,76.25,0.0,2.154375245245936,2.6154443204750204,23.267297701718977,0.0,0.0
Vegetated slope,76.5,0.0,2.1567023037535393,2.5836678378862814,23.34873316918449,0.0,0.0
Vegetated slope,76.75,0.0,2.1590179439484496,2.55227742539577,23.42965283877868,0.0,0.0
Vegetated slope,77.0,0.0,2.1613220688352177,2.521268392423892,23.51005654489557,0.0,0.0
Vegetated slope,77.25,0.0,2.1636145841128602,2.4906361053795076,23.589944146030025,0.0,0.0
Vegetated slope,77.5,0.0,2.1658953981628173,2.4603759869675423,23.669315525399632,0.0,0.0
Vegetated slope,77.75,0.0,2.168164422037001,2.430483515505016,23.74817059159017,0.0,0.0
Vegetated slope,78.0,0.0,2.170421569445903,2.4009542242453823,23.826509279221295,0.0,0.0
Vegetated slope,78.25,0.0,2.1726667567467493,2.371783700711073,23.90433154962913,0.0,0.0
Vegetated slope,78.5,0.0,2.1748999029316627,2.3429675860341557,23.98163739156255,0.0,0.0
Vegetated slope,78.75,0.0,2.1771209296158047,2.3145015743050004,24.058426821889935,0.0,0.0
